{'outOfRailTime': 0.2806015345455888, 'outOfRailVelocity': 16.13480890055026, 'apogeeTime': 25.065817552032605, 'apogeeAltitude': 2673.41521003055, 'apogeeX': 484.77515788110844, 'apogeeY': 66.50415976223242, 'impactTime': 183.99545498663701, 'impactX': 751.2603766357377, 'impactY': 52.16696671511411, 'impactVelocity': -9.437972330431213, 'initialStaticMargin': 1.6927187630919942, 'outOfRailStaticMargin': 1.7407379404377754, 'finalStaticMargin': 2.4730595727321036, 'numberOfEvents': 2, 'executionTime': 2.046875, 'maxVelocity': 214.5946254149264, 'drogueTriggerTime': 23.580952380952382, 'drogueInflatedTime': 24.03641659506704, 'drogueInflatedVelocity': 21.43661658536545}
{'outOfRailTime': 0.33157676438110956, 'outOfRailVelocity': 15.051190648920793, 'apogeeTime': 23.176040268596275, 'apogeeAltitude': 2162.349623992889, 'apogeeX': 506.64174183564165, 'apogeeY': 106.20378430044657, 'impactTime': 154.3743636724329, 'impactX': 677.7676441460657, 'impactY': 142.8880821848481, 'impactVelocity': -9.71278112838945, 'initialStaticMargin': 0.9338729121025425, 'outOfRailStaticMargin': 0.9741381020815726, 'finalStaticMargin': 1.5414150766178534, 'numberOfEvents': 2, 'executionTime': 1.0, 'maxVelocity': 185.93586724978297, 'drogueTriggerTime': 21.676190476190477, 'drogueInflatedTime': 22.48296352443987, 'drogueInflatedVelocity': 24.041299152845866}
{'outOfRailTime': 0.31812811489057213, 'outOfRailVelocity': 15.248980637848844, 'apogeeTime': 26.224603853027034, 'apogeeAltitude': 2848.695981415971, 'apogeeX': 738.4436563597774, 'apogeeY': 144.0135589591398, 'impactTime': 187.895250716135, 'impactX': 1082.769018431033, 'impactY': 142.7971749522109, 'impactVelocity': -9.136967185456967, 'initialStaticMargin': 2.8225786949751632, 'outOfRailStaticMargin': 2.8662401469310113, 'finalStaticMargin': 3.5951755572410034, 'numberOfEvents': 2, 'executionTime': 1.453125, 'maxVelocity': 217.73045870680963, 'drogueTriggerTime': 24.79047619047619, 'drogueInflatedTime': 25.90548258010966, 'drogueInflatedVelocity': 30.020170223490368}
{'outOfRailTime': 0.26270078859879054, 'outOfRailVelocity': 18.467413146492234, 'apogeeTime': 29.374298020663904, 'apogeeAltitude': 3978.3923666388564, 'apogeeX': 699.6589575966237, 'apogeeY': 356.57991649590633, 'impactTime': 266.6884537187057, 'impactX': 1373.6350945643983, 'impactY': 306.51854704467615, 'impactVelocity': -8.252827419195023, 'initialStaticMargin': 1.6504128957662658, 'outOfRailStaticMargin': 1.6928692961825955, 'finalStaticMargin': 2.4854731816879148, 'numberOfEvents': 2, 'executionTime': 1.859375, 'maxVelocity': 284.5434468873244, 'drogueTriggerTime': 28.133333333333336, 'drogueInflatedTime': 29.36746668451489, 'drogueInflatedVelocity': 26.25532114414515}
{'outOfRailTime': 0.2693632330240367, 'outOfRailVelocity': 17.396366747914144, 'apogeeTime': 29.458105626043977, 'apogeeAltitude': 3852.960552338205, 'apogeeX': 576.9185961494409, 'apogeeY': 203.20185214776726, 'impactTime': 233.85507293589703, 'impactX': 1163.2062561347616, 'impactY': 144.0035660416547, 'impactVelocity': -9.25270223117695, 'initialStaticMargin': 2.7502321971458086, 'outOfRailStaticMargin': 2.7803751902530576, 'finalStaticMargin': 3.311430524915399, 'numberOfEvents': 2, 'executionTime': 1.703125, 'maxVelocity': 267.22441969503086, 'drogueTriggerTime': 28.009523809523813, 'drogueInflatedTime': 28.609249135559182, 'drogueInflatedVelocity': 22.011243489526404}
{'outOfRailTime': 0.3345302490565674, 'outOfRailVelocity': 14.343082288315795, 'apogeeTime': 26.414803945447304, 'apogeeAltitude': 2843.357875287221, 'apogeeX': 688.6497136837893, 'apogeeY': 339.0073404765185, 'impactTime': 192.0477807125325, 'impactX': 930.2255851967597, 'impactY': 205.11217247201552, 'impactVelocity': -8.960486160605369, 'initialStaticMargin': 1.866484084940238, 'outOfRailStaticMargin': 1.9090023986475158, 'finalStaticMargin': 2.664551478125531, 'numberOfEvents': 2, 'executionTime': 1.3125, 'maxVelocity': 215.40928306123996, 'drogueTriggerTime': 25.05714285714286, 'drogueInflatedTime': 26.58015218058444, 'drogueInflatedVelocity': 30.37725222943127}
{'outOfRailTime': 0.33323522349517554, 'outOfRailVelocity': 16.736727554149617, 'apogeeTime': 27.78242761963709, 'apogeeAltitude': 3218.394644015857, 'apogeeX': 745.5908447872029, 'apogeeY': 193.37464648543752, 'impactTime': 214.06362969814555, 'impactX': 1233.6265581590378, 'impactY': 320.3512327716767, 'impactVelocity': -8.737134692658268, 'initialStaticMargin': 2.1773484137785566, 'outOfRailStaticMargin': 2.2406805497834132, 'finalStaticMargin': 3.30706202763318, 'numberOfEvents': 2, 'executionTime': 1.546875, 'maxVelocity': 235.4561060060411, 'drogueTriggerTime': 26.123809523809527, 'drogueInflatedTime': 26.58479596966878, 'drogueInflatedVelocity': 30.30792929220581}
{'outOfRailTime': 0.27577174591976356, 'outOfRailVelocity': 18.278692852493396, 'apogeeTime': 29.388385638892043, 'apogeeAltitude': 4017.2353226742343, 'apogeeX': 981.9322493220037, 'apogeeY': 395.2892215086502, 'impactTime': 276.0339280799218, 'impactX': 1733.1076827083448, 'impactY': 264.43814932675866, 'impactVelocity': -8.333184933645464, 'initialStaticMargin': 1.774836645863388, 'outOfRailStaticMargin': 1.8076776507553887, 'finalStaticMargin': 2.4561935061747553, 'numberOfEvents': 2, 'executionTime': 1.984375, 'maxVelocity': 293.32501650681013, 'drogueTriggerTime': 27.90476190476191, 'drogueInflatedTime': 28.800294013477938, 'drogueInflatedVelocity': 34.78738943278004}
{'outOfRailTime': 0.3314750616967684, 'outOfRailVelocity': 15.4789457336644, 'apogeeTime': 28.422952700589743, 'apogeeAltitude': 3359.5245580637547, 'apogeeX': 764.9016480102422, 'apogeeY': 308.845912645745, 'impactTime': 210.6885720558587, 'impactX': 1297.6009110011387, 'impactY': 463.32112989854573, 'impactVelocity': -8.910253720292573, 'initialStaticMargin': 2.436323831254074, 'outOfRailStaticMargin': 2.479775337929076, 'finalStaticMargin': 3.2852047586774025, 'numberOfEvents': 2, 'executionTime': 1.46875, 'maxVelocity': 239.24568360610138, 'drogueTriggerTime': 27.009523809523813, 'drogueInflatedTime': 27.99136529283113, 'drogueInflatedVelocity': 30.31414384967607}
{'outOfRailTime': 0.3139200456578583, 'outOfRailVelocity': 15.921494265066626, 'apogeeTime': 27.100480735836975, 'apogeeAltitude': 3088.6827765068983, 'apogeeX': 705.576913730742, 'apogeeY': 267.5169399329318, 'impactTime': 206.73146316445997, 'impactX': 1008.5451486707115, 'impactY': 198.38304305443182, 'impactVelocity': -9.075676933837697, 'initialStaticMargin': 2.952176483003629, 'outOfRailStaticMargin': 2.991107248328756, 'finalStaticMargin': 3.64520053148719, 'numberOfEvents': 2, 'executionTime': 1.53125, 'maxVelocity': 230.4190362749279, 'drogueTriggerTime': 25.80952380952381, 'drogueInflatedTime': 27.231407341073812, 'drogueInflatedVelocity': 28.904354372533735}
{'outOfRailTime': 0.27709782071056577, 'outOfRailVelocity': 18.657951845081215, 'apogeeTime': 28.92866891309737, 'apogeeAltitude': 3784.80225740296, 'apogeeX': 916.8964052341267, 'apogeeY': 281.6395583671847, 'impactTime': 233.41700579255908, 'impactX': 1604.0160890155992, 'impactY': 261.95213522148146, 'impactVelocity': -9.380484542329334, 'initialStaticMargin': 1.2378081086593937, 'outOfRailStaticMargin': 1.285613980880401, 'finalStaticMargin': 2.1326470822605925, 'numberOfEvents': 2, 'executionTime': 1.75, 'maxVelocity': 275.17070179584596, 'drogueTriggerTime': 27.41904761904762, 'drogueInflatedTime': 27.948424046198905, 'drogueInflatedVelocity': 33.44156118993685}
{'outOfRailTime': 0.32258299368733245, 'outOfRailVelocity': 16.381012868668254, 'apogeeTime': 26.140245971997338, 'apogeeAltitude': 2870.5971927217843, 'apogeeX': 621.8687014365019, 'apogeeY': 136.21894108289933, 'impactTime': 190.44079822031594, 'impactX': 952.2956849977946, 'impactY': 121.89074656208174, 'impactVelocity': -9.512404492127537, 'initialStaticMargin': 1.0699581143419277, 'outOfRailStaticMargin': 1.1205073505999898, 'finalStaticMargin': 1.899285701953796, 'numberOfEvents': 2, 'executionTime': 1.46875, 'maxVelocity': 219.1108940724275, 'drogueTriggerTime': 24.78095238095238, 'drogueInflatedTime': 26.013447774558685, 'drogueInflatedVelocity': 25.239559060153198}
{'outOfRailTime': 0.2735621661870716, 'outOfRailVelocity': 17.014032644169124, 'apogeeTime': 30.022339328461555, 'apogeeAltitude': 4053.942113572626, 'apogeeX': 756.7868745838997, 'apogeeY': 288.2455535040466, 'impactTime': 262.6302757095746, 'impactX': 1472.808693420275, 'impactY': 154.1001517567676, 'impactVelocity': -8.914262597872462, 'initialStaticMargin': 1.4651019258037385, 'outOfRailStaticMargin': 1.5050325058044243, 'finalStaticMargin': 2.327426380673544, 'numberOfEvents': 2, 'executionTime': 1.984375, 'maxVelocity': 284.83053718500446, 'drogueTriggerTime': 28.485714285714288, 'drogueInflatedTime': 29.350829612152722, 'drogueInflatedVelocity': 27.34416851532147}
{'outOfRailTime': 0.3980775380663012, 'outOfRailVelocity': 12.94231917768211, 'apogeeTime': 22.28359986549249, 'apogeeAltitude': 1830.4786633253748, 'apogeeX': 518.6419691392183, 'apogeeY': 217.78666197366172, 'impactTime': 150.36559983372635, 'impactX': 609.3567219884108, 'impactY': 159.9989046424687, 'impactVelocity': -8.74740822029298, 'initialStaticMargin': 2.2223125664059515, 'outOfRailStaticMargin': 2.254683164951083, 'finalStaticMargin': 2.7190802314957905, 'numberOfEvents': 2, 'executionTime': 1.046875, 'maxVelocity': 162.68806049556005, 'drogueTriggerTime': 21.123809523809527, 'drogueInflatedTime': 21.927274688181935, 'drogueInflatedVelocity': 28.02096400365527}
{'outOfRailTime': 0.3235307108374202, 'outOfRailVelocity': 14.998256413225613, 'apogeeTime': 28.06141953837052, 'apogeeAltitude': 3273.3273600355205, 'apogeeX': 743.4509831640145, 'apogeeY': 305.571199103695, 'impactTime': 216.61720406535866, 'impactX': 1283.2734961186043, 'impactY': 457.47433314391566, 'impactVelocity': -8.863832391706346, 'initialStaticMargin': 1.3881018591131535, 'outOfRailStaticMargin': 1.417165724587103, 'finalStaticMargin': 1.952672282064905, 'numberOfEvents': 2, 'executionTime': 1.546875, 'maxVelocity': 235.45710772362307, 'drogueTriggerTime': 26.63809523809524, 'drogueInflatedTime': 28.382946020111586, 'drogueInflatedVelocity': 29.935948700267453}
{'outOfRailTime': 0.4356058578360811, 'outOfRailVelocity': 12.289167427624243, 'apogeeTime': 23.672973904873118, 'apogeeAltitude': 1964.32543543442, 'apogeeX': 600.5353750769326, 'apogeeY': 66.95920171299112, 'impactTime': 158.22631223049726, 'impactX': 922.5849101417504, 'impactY': 195.59319368249567, 'impactVelocity': -8.884426123965495, 'initialStaticMargin': 2.1686208209902422, 'outOfRailStaticMargin': 2.2240034280630034, 'finalStaticMargin': 3.092064024448937, 'numberOfEvents': 2, 'executionTime': 1.125, 'maxVelocity': 163.798331590261, 'drogueTriggerTime': 21.885714285714286, 'drogueInflatedTime': 22.25649181719152, 'drogueInflatedVelocity': 31.813508595724223}
{'outOfRailTime': 0.30713438909810176, 'outOfRailVelocity': 16.950485354339218, 'apogeeTime': 27.402284709676316, 'apogeeAltitude': 3226.6997111845067, 'apogeeX': 593.2182494197158, 'apogeeY': 123.3795865919634, 'impactTime': 196.90733879373903, 'impactX': 1287.6117063934505, 'impactY': 249.1188835637738, 'impactVelocity': -9.39346697862945, 'initialStaticMargin': 2.2315124620270885, 'outOfRailStaticMargin': 2.2668560022125472, 'finalStaticMargin': 2.8311464546910985, 'numberOfEvents': 2, 'executionTime': 1.53125, 'maxVelocity': 235.71436486492385, 'drogueTriggerTime': 26.295238095238098, 'drogueInflatedTime': 27.643108366827256, 'drogueInflatedVelocity': 23.101568786767672}
{'outOfRailTime': 0.3233701634512747, 'outOfRailVelocity': 15.954566346271568, 'apogeeTime': 25.941185815745214, 'apogeeAltitude': 2860.6157650024084, 'apogeeX': 590.9634583946125, 'apogeeY': 326.1956712170224, 'impactTime': 207.21333489688567, 'impactX': 903.4128228930798, 'impactY': 182.3173084662407, 'impactVelocity': -8.788284404297116, 'initialStaticMargin': 1.6487287243320305, 'outOfRailStaticMargin': 1.6965176923398566, 'finalStaticMargin': 2.5145481955376594, 'numberOfEvents': 2, 'executionTime': 1.578125, 'maxVelocity': 225.6106923207608, 'drogueTriggerTime': 24.533333333333335, 'drogueInflatedTime': 25.81445393963391, 'drogueInflatedVelocity': 26.332342376842853}
{'outOfRailTime': 0.2621896148638255, 'outOfRailVelocity': 19.342403965569044, 'apogeeTime': 28.44046455299086, 'apogeeAltitude': 3663.814964870422, 'apogeeX': 642.7821940295555, 'apogeeY': 337.9335863043553, 'impactTime': 210.0974671809482, 'impactX': 1131.811370988228, 'impactY': 207.55081258132162, 'impactVelocity': -10.238180710356144, 'initialStaticMargin': 2.801850178555188, 'outOfRailStaticMargin': 2.836617115338921, 'finalStaticMargin': 3.3789895522093696, 'numberOfEvents': 2, 'executionTime': 1.625, 'maxVelocity': 264.24831404499537, 'drogueTriggerTime': 26.961904761904766, 'drogueInflatedTime': 27.923580911973826, 'drogueInflatedVelocity': 25.70622238299055}
{'outOfRailTime': 0.2976228399301542, 'outOfRailVelocity': 17.623445315697765, 'apogeeTime': 27.100485442222613, 'apogeeAltitude': 3315.478830840195, 'apogeeX': 620.0394108535182, 'apogeeY': 240.22862745727468, 'impactTime': 241.1163980702625, 'impactX': 1148.3390790403657, 'impactY': 407.7688344380639, 'impactVelocity': -6.983019745921913, 'initialStaticMargin': 1.0482386549827198, 'outOfRailStaticMargin': 1.1035544273410425, 'finalStaticMargin': 2.1078904134005643, 'numberOfEvents': 2, 'executionTime': 1.703125, 'maxVelocity': 256.5600648790907, 'drogueTriggerTime': 25.63809523809524, 'drogueInflatedTime': 26.71162251399021, 'drogueInflatedVelocity': 24.090019164066625}
{'outOfRailTime': 0.3118233267167571, 'outOfRailVelocity': 15.634130664530378, 'apogeeTime': 27.604067144079966, 'apogeeAltitude': 3215.748447655402, 'apogeeX': 557.4833912688412, 'apogeeY': 272.44818333925565, 'impactTime': 210.47540787197923, 'impactX': 959.0541148259742, 'impactY': 147.81803053907686, 'impactVelocity': -8.860547563755018, 'initialStaticMargin': 2.1899530080166105, 'outOfRailStaticMargin': 2.2290916462479933, 'finalStaticMargin': 2.913111489236724, 'numberOfEvents': 2, 'executionTime': 1.53125, 'maxVelocity': 233.89580379479946, 'drogueTriggerTime': 26.23809523809524, 'drogueInflatedTime': 27.206012681896894, 'drogueInflatedVelocity': 23.24681097460925}
{'outOfRailTime': 0.3738211224884891, 'outOfRailVelocity': 13.848074481395201, 'apogeeTime': 22.735252358413, 'apogeeAltitude': 1966.072673588667, 'apogeeX': 467.16535847593246, 'apogeeY': 233.66223034304488, 'impactTime': 157.8119524332679, 'impactX': 538.5891308174234, 'impactY': 145.30552892892618, 'impactVelocity': -8.764099196227582, 'initialStaticMargin': 1.8169573298800055, 'outOfRailStaticMargin': 1.8688626785302167, 'finalStaticMargin': 2.6075137521053544, 'numberOfEvents': 2, 'executionTime': 1.171875, 'maxVelocity': 171.16251829775013, 'drogueTriggerTime': 21.23809523809524, 'drogueInflatedTime': 21.577933927711236, 'drogueInflatedVelocity': 26.69329899362638}
{'outOfRailTime': 0.332503932118016, 'outOfRailVelocity': 16.31553283802942, 'apogeeTime': 29.815270644059517, 'apogeeAltitude': 3805.246307789067, 'apogeeX': 736.4022657591056, 'apogeeY': 78.00907452643014, 'impactTime': 254.19714144961688, 'impactX': 1435.2822468648649, 'impactY': 42.1719482174017, 'impactVelocity': -7.98840228069424, 'initialStaticMargin': 2.081499721996885, 'outOfRailStaticMargin': 2.114358767101864, 'finalStaticMargin': 2.7550982248877633, 'numberOfEvents': 2, 'executionTime': 1.859375, 'maxVelocity': 261.08539141799145, 'drogueTriggerTime': 28.514285714285716, 'drogueInflatedTime': 30.606781543091095, 'drogueInflatedVelocity': 26.586107748985768}
{'outOfRailTime': 0.3213922348853808, 'outOfRailVelocity': 17.230416743426048, 'apogeeTime': 25.36366124320583, 'apogeeAltitude': 2732.4915543156135, 'apogeeX': 584.476502454722, 'apogeeY': 242.34688445378373, 'impactTime': 195.9681895998039, 'impactX': 753.9129088094106, 'impactY': 324.2584413087819, 'impactVelocity': -8.439782602132611, 'initialStaticMargin': 1.566434312006435, 'outOfRailStaticMargin': 1.6182741018740283, 'finalStaticMargin': 2.377534131751439, 'numberOfEvents': 2, 'executionTime': 1.265625, 'maxVelocity': 217.46587119190133, 'drogueTriggerTime': 23.90476190476191, 'drogueInflatedTime': 24.74104014154435, 'drogueInflatedVelocity': 25.7564315281249}
{'outOfRailTime': 0.33621810508997035, 'outOfRailVelocity': 14.74451898713598, 'apogeeTime': 26.910468363775742, 'apogeeAltitude': 2949.8017289386335, 'apogeeX': 512.5365049174976, 'apogeeY': 77.30514344553225, 'impactTime': 210.09839689578624, 'impactX': 1164.6172793175656, 'impactY': 194.70216788061362, 'impactVelocity': -8.687798314593387, 'initialStaticMargin': 1.5690114874917769, 'outOfRailStaticMargin': 1.6026212284032775, 'finalStaticMargin': 2.1868744858887026, 'numberOfEvents': 2, 'executionTime': 1.375, 'maxVelocity': 219.12233109782724, 'drogueTriggerTime': 25.45714285714286, 'drogueInflatedTime': 26.71998579163113, 'drogueInflatedVelocity': 20.555768257924413}
{'outOfRailTime': 0.35783155063847927, 'outOfRailVelocity': 13.558413423376141, 'apogeeTime': 25.429487600243842, 'apogeeAltitude': 2509.627056596842, 'apogeeX': 788.1044591039775, 'apogeeY': 311.03359967434073, 'impactTime': 179.0940535212905, 'impactX': 880.7318821624843, 'impactY': 307.59438810027643, 'impactVelocity': -8.953606851414339, 'initialStaticMargin': 2.211050012651893, 'outOfRailStaticMargin': 2.2611332737390017, 'finalStaticMargin': 3.1175618495692836, 'numberOfEvents': 2, 'executionTime': 1.3125, 'maxVelocity': 197.94889936733475, 'drogueTriggerTime': 23.90476190476191, 'drogueInflatedTime': 23.954354424136433, 'drogueInflatedVelocity': 38.42432054187376}
{'outOfRailTime': 0.2627216772634853, 'outOfRailVelocity': 19.175302027458915, 'apogeeTime': 28.08748550010972, 'apogeeAltitude': 3588.698115632724, 'apogeeX': 771.2910607669891, 'apogeeY': 471.0926143574976, 'impactTime': 228.16695875259373, 'impactX': 1327.8614286075817, 'impactY': 358.4235886108971, 'impactVelocity': -9.040513122031294, 'initialStaticMargin': 2.831317440788539, 'outOfRailStaticMargin': 2.87254911424297, 'finalStaticMargin': 3.5161382465172792, 'numberOfEvents': 2, 'executionTime': 2.09375, 'maxVelocity': 260.47257586436154, 'drogueTriggerTime': 26.8, 'drogueInflatedTime': 28.10953115339712, 'drogueInflatedVelocity': 31.85652053042714}
{'outOfRailTime': 0.33060907746667123, 'outOfRailVelocity': 15.194710317159428, 'apogeeTime': 25.75721050189339, 'apogeeAltitude': 2735.9335233524303, 'apogeeX': 581.342168325338, 'apogeeY': 145.15829192738323, 'impactTime': 209.11484687387122, 'impactX': 1173.0863384612637, 'impactY': 284.05891288823926, 'impactVelocity': -7.9180764047209795, 'initialStaticMargin': 1.6261803584160195, 'outOfRailStaticMargin': 1.6645574017565232, 'finalStaticMargin': 2.324099810863777, 'numberOfEvents': 2, 'executionTime': 1.65625, 'maxVelocity': 216.0028548982317, 'drogueTriggerTime': 24.28571428571429, 'drogueInflatedTime': 25.08440695227466, 'drogueInflatedVelocity': 24.66904983511918}
{'outOfRailTime': 0.3477111391397391, 'outOfRailVelocity': 16.571362094379012, 'apogeeTime': 27.287278000087678, 'apogeeAltitude': 3106.34230724558, 'apogeeX': 679.5251513613066, 'apogeeY': 369.62105826882964, 'impactTime': 203.24777285614834, 'impactX': 918.0615699862582, 'impactY': 390.87164472135714, 'impactVelocity': -9.321484351675203, 'initialStaticMargin': 1.7109254970534322, 'outOfRailStaticMargin': 1.7673147532873426, 'finalStaticMargin': 2.6895490019189174, 'numberOfEvents': 2, 'executionTime': 1.671875, 'maxVelocity': 228.60247841866632, 'drogueTriggerTime': 25.90476190476191, 'drogueInflatedTime': 27.23258623685647, 'drogueInflatedVelocity': 29.513719682570397}
{'outOfRailTime': 0.2548339388020851, 'outOfRailVelocity': 17.515902728166413, 'apogeeTime': 30.081410141098804, 'apogeeAltitude': 4150.758817907961, 'apogeeX': 759.7747731829369, 'apogeeY': 299.6161352629185, 'impactTime': 281.83421353435574, 'impactX': 1571.5915557060696, 'impactY': 243.75242085791328, 'impactVelocity': -8.16463731637927, 'initialStaticMargin': 2.1863886737480422, 'outOfRailStaticMargin': 2.2215578399618847, 'finalStaticMargin': 2.939896079547929, 'numberOfEvents': 2, 'executionTime': 2.203125, 'maxVelocity': 293.38598109683625, 'drogueTriggerTime': 28.40952380952381, 'drogueInflatedTime': 28.797860921048283, 'drogueInflatedVelocity': 28.453599812546667}
{'outOfRailTime': 0.33948401144138335, 'outOfRailVelocity': 15.790569343091144, 'apogeeTime': 27.227377124285937, 'apogeeAltitude': 3106.926942566436, 'apogeeX': 835.3867269636255, 'apogeeY': 254.56964440513383, 'impactTime': 228.555079384945, 'impactX': 1152.4537821528947, 'impactY': 343.2241828809558, 'impactVelocity': -7.9527092341435415, 'initialStaticMargin': 1.842621686751363, 'outOfRailStaticMargin': 1.8876064700821116, 'finalStaticMargin': 2.6881314686287636, 'numberOfEvents': 2, 'executionTime': 1.75, 'maxVelocity': 233.2891917376782, 'drogueTriggerTime': 25.990476190476194, 'drogueInflatedTime': 27.456730428921038, 'drogueInflatedVelocity': 32.966832706702895}
{'outOfRailTime': 0.27337612002312994, 'outOfRailVelocity': 17.4724581955481, 'apogeeTime': 29.20435140723132, 'apogeeAltitude': 3776.1446614216065, 'apogeeX': 567.9033265364064, 'apogeeY': 93.8668044942672, 'impactTime': 258.84482246194995, 'impactX': 1795.227587056802, 'impactY': 229.08140005019197, 'impactVelocity': -9.373780287556045, 'initialStaticMargin': 2.3944913431161035, 'outOfRailStaticMargin': 2.4470993985276337, 'finalStaticMargin': 3.400327172065919, 'numberOfEvents': 2, 'executionTime': 1.890625, 'maxVelocity': 264.92368604578263, 'drogueTriggerTime': 27.590476190476192, 'drogueInflatedTime': 28.11140206439, 'drogueInflatedVelocity': 21.66722221189706}
{'outOfRailTime': 0.269344506381444, 'outOfRailVelocity': 18.831758515957493, 'apogeeTime': 27.153367518242646, 'apogeeAltitude': 3335.218740073439, 'apogeeX': 862.2518791163565, 'apogeeY': 455.4162886479026, 'impactTime': 219.8473469217988, 'impactX': 1179.4447748548725, 'impactY': 470.05969607437146, 'impactVelocity': -9.764056744320568, 'initialStaticMargin': 2.2300119097474, 'outOfRailStaticMargin': 2.2787765554742356, 'finalStaticMargin': 3.0771300137314133, 'numberOfEvents': 2, 'executionTime': 1.5625, 'maxVelocity': 259.7811933710979, 'drogueTriggerTime': 25.704761904761906, 'drogueInflatedTime': 25.958817169545842, 'drogueInflatedVelocity': 36.82909680617655}
{'outOfRailTime': 0.3102036402783507, 'outOfRailVelocity': 17.06883727264603, 'apogeeTime': 26.242548001650547, 'apogeeAltitude': 2932.1275005045263, 'apogeeX': 573.9327864288734, 'apogeeY': 251.53484788823917, 'impactTime': 201.40648601613486, 'impactX': 732.1936791198185, 'impactY': 244.93484593841504, 'impactVelocity': -8.569568186857596, 'initialStaticMargin': 2.4272010165362032, 'outOfRailStaticMargin': 2.4686706386715196, 'finalStaticMargin': 3.1066750748944183, 'numberOfEvents': 2, 'executionTime': 1.40625, 'maxVelocity': 227.75646710208264, 'drogueTriggerTime': 24.580952380952382, 'drogueInflatedTime': 24.95929653420282, 'drogueInflatedVelocity': 26.31283674357776}
{'outOfRailTime': 0.37180397711807545, 'outOfRailVelocity': 13.615069174904486, 'apogeeTime': 25.17758718209489, 'apogeeAltitude': 2432.4090416456042, 'apogeeX': 681.2661387397465, 'apogeeY': 361.72565101366644, 'impactTime': 183.41941337960742, 'impactX': 757.1563556692436, 'impactY': 364.0712335305807, 'impactVelocity': -8.772583460861258, 'initialStaticMargin': 2.016364725124115, 'outOfRailStaticMargin': 2.0592129988348806, 'finalStaticMargin': 2.7645947812129275, 'numberOfEvents': 2, 'executionTime': 1.375, 'maxVelocity': 192.39285573994593, 'drogueTriggerTime': 23.847619047619048, 'drogueInflatedTime': 24.858726157679857, 'drogueInflatedVelocity': 33.5726782006095}
{'outOfRailTime': 0.2852003652738413, 'outOfRailVelocity': 17.481798469358054, 'apogeeTime': 27.30323811336598, 'apogeeAltitude': 3333.732810240459, 'apogeeX': 698.5549911629188, 'apogeeY': 241.38502469340045, 'impactTime': 219.48391774714685, 'impactX': 1089.6547851089088, 'impactY': 75.7127515875857, 'impactVelocity': -8.675696256223873, 'initialStaticMargin': 2.5307291991069754, 'outOfRailStaticMargin': 2.5737078190871716, 'finalStaticMargin': 3.299114715040698, 'numberOfEvents': 2, 'executionTime': 1.6875, 'maxVelocity': 249.29128966022148, 'drogueTriggerTime': 26.07619047619048, 'drogueInflatedTime': 27.67836530673615, 'drogueInflatedVelocity': 27.115956011306785}
{'outOfRailTime': 0.2751692640679852, 'outOfRailVelocity': 17.16198266774921, 'apogeeTime': 27.371402807918837, 'apogeeAltitude': 3392.718786341069, 'apogeeX': 691.8784140490834, 'apogeeY': 269.2824185556486, 'impactTime': 227.22654645541311, 'impactX': 1190.7191488135338, 'impactY': 267.3643352969271, 'impactVelocity': -8.274874072107831, 'initialStaticMargin': 2.0893495028919165, 'outOfRailStaticMargin': 2.1364235220297263, 'finalStaticMargin': 3.0013961606605215, 'numberOfEvents': 2, 'executionTime': 1.765625, 'maxVelocity': 258.4134493623802, 'drogueTriggerTime': 26.009523809523813, 'drogueInflatedTime': 27.264265537237254, 'drogueInflatedVelocity': 26.543022155640905}
{'outOfRailTime': 0.2694330761569337, 'outOfRailVelocity': 18.433060445767754, 'apogeeTime': 27.916231016728062, 'apogeeAltitude': 3573.5902592320617, 'apogeeX': 624.1475539029958, 'apogeeY': 223.8247399924986, 'impactTime': 230.29625713905847, 'impactX': 1235.7896209180087, 'impactY': 373.71311200831576, 'impactVelocity': -8.898165295893255, 'initialStaticMargin': 2.2073525820510334, 'outOfRailStaticMargin': 2.236899884556848, 'finalStaticMargin': 2.746559522728688, 'numberOfEvents': 2, 'executionTime': 1.703125, 'maxVelocity': 268.0108236610512, 'drogueTriggerTime': 26.561904761904763, 'drogueInflatedTime': 27.823752740559453, 'drogueInflatedVelocity': 23.49983596328352}
{'outOfRailTime': 0.34869269073166315, 'outOfRailVelocity': 14.513926469699493, 'apogeeTime': 25.211347780719237, 'apogeeAltitude': 2561.0907694250595, 'apogeeX': 512.4231567735445, 'apogeeY': 270.80352831039954, 'impactTime': 174.46565328460687, 'impactX': 614.0908550500967, 'impactY': 284.7367663839375, 'impactVelocity': -9.019400011526228, 'initialStaticMargin': 1.673363842231619, 'outOfRailStaticMargin': 1.719911835094125, 'finalStaticMargin': 2.4830804399113595, 'numberOfEvents': 2, 'executionTime': 1.234375, 'maxVelocity': 201.49345906504357, 'drogueTriggerTime': 23.885714285714286, 'drogueInflatedTime': 25.266878863180533, 'drogueInflatedVelocity': 24.312999016254796}
